"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"449","If you touch a surface with the #flu virus on it and then touch your eyes, nose or mouth you can get the flu. Preve… https://t.co/jdwtINU74k",FALSE,2,NA,2019-03-06 19:00:00,TRUE,NA,"1103369657002741760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PAHealthDept",1,FALSE,FALSE,NA,NA
"450","RT @CDCFlu: Whether traveling to warmer weather or a snow-filled adventure, help ensure #flu is not your travel companion. See tips for sta…",FALSE,0,NA,2019-03-06 18:56:27,FALSE,NA,"1103368765381570560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbsVaccines",11,TRUE,FALSE,NA,NA
"451","RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza R…",FALSE,0,NA,2019-03-06 18:55:40,FALSE,NA,"1103368565598683137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeanne18814995",7,TRUE,FALSE,NA,NA
"452","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 18:55:35,FALSE,NA,"1103368545549905921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cat2potter",61,TRUE,FALSE,NA,NA
"453","RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza R…",FALSE,0,NA,2019-03-06 18:54:37,FALSE,NA,"1103368300367622144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuzanneV99",7,TRUE,FALSE,NA,NA
"454","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:48:24,FALSE,NA,"1103366739809624064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","First5SD",17,TRUE,FALSE,NA,NA
"455","""Getting the flu vaccine early in #pregnancy is one of the most important things you can do for yourself as an expe… https://t.co/1XH6zj7wQQ",FALSE,8,NA,2019-03-06 18:47:00,TRUE,NA,"1103366387177791490",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","modhealthtalk",6,FALSE,FALSE,NA,NA
"456","The #DefenseDept's fear that forcing active duty #military to get #FLU vaccinations every year results in more… https://t.co/YAyJHIMnrw",FALSE,1,"Potrblog",2019-03-06 18:39:03,TRUE,"1103362222611415045","1103364386385784832","292493063","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potrblog",0,FALSE,FALSE,NA,NA
"457","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:37:47,FALSE,NA,"1103364064607121409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carrem8",17,TRUE,FALSE,NA,NA
"458","#Flu season is winding down, but it’s not behind us yet. Whether you have the flu or are fending it off, it’s criti… https://t.co/oFyRNkCpbQ",FALSE,0,NA,2019-03-06 18:33:22,TRUE,NA,"1103362956044263426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SC_CT_RWA",0,FALSE,FALSE,NA,NA
"459","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:31:59,FALSE,NA,"1103362605962412032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NarcisRos",17,TRUE,FALSE,NA,NA
"460","The biggest surprise out of today's #FDA #Flu #Vaccine committee meeting is that experts were NOT surprised that hi… https://t.co/6R8ryL6mVK",FALSE,2,"Potrblog",2019-03-06 18:30:28,TRUE,"1103320374610145283","1103362222611415045","292493063","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potrblog",0,FALSE,FALSE,NA,NA
"461","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:27:03,FALSE,NA,"1103361362842042368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lluis1966",17,TRUE,FALSE,NA,NA
"462","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:26:28,FALSE,NA,"1103361217400320001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HHSRegion8",17,TRUE,FALSE,NA,NA
"463","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:25:50,FALSE,NA,"1103361058620801024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edvela52",17,TRUE,FALSE,NA,NA
"464","RT @HHSGov: Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Pro…",FALSE,0,NA,2019-03-06 18:25:10,FALSE,NA,"1103360889091227648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhsregionone",17,TRUE,FALSE,NA,NA
"465","Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness fr… https://t.co/xwqSPnXpdr",FALSE,18,NA,2019-03-06 18:24:47,TRUE,NA,"1103360792806731777",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","HHSGov",17,FALSE,FALSE,NA,NA
"466","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-06 18:24:44,FALSE,NA,"1103360780806823938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhronosCryptos",7,TRUE,FALSE,NA,NA
"467","@CheriHeltOR Recently vaccinated people shed (spread) viruses to others, infecting them and endangering the immunoc… https://t.co/ZvAWdpN7QP",FALSE,1,"CheriHeltOR",2019-03-06 18:22:22,TRUE,"1103344524657479680","1103360184565551105","1086033323212697600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",0,FALSE,FALSE,NA,NA
"468","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-06 18:19:15,FALSE,NA,"1103359402919239682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenceDr",7,TRUE,FALSE,NA,NA
"469","RT @RhonaA_PhD: Signage at Piedmont Hospital &amp; rightfully so!
There’s a 2nd #flu wave breaking
Per ⁦@DrBenSpitalnick⁩, ‘...best way to prot…",FALSE,0,NA,2019-03-06 18:18:50,FALSE,NA,"1103359298808229888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrBenSpitalnick",2,TRUE,FALSE,NA,NA
"470","Signage at Piedmont Hospital &amp; rightfully so!
There’s a 2nd #flu wave breaking
Per ⁦@DrBenSpitalnick⁩, ‘...best way… https://t.co/lsWpJ5VggB",FALSE,1,NA,2019-03-06 18:17:57,TRUE,NA,"1103359075973283840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhonaA_PhD",2,FALSE,FALSE,NA,NA
"471","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-06 18:16:45,FALSE,NA,"1103358772523741185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LTHN_Bridget",7,TRUE,FALSE,NA,NA
"472","RT @CoercedTaxSlave: @Awithonelison @ChipQuasney @cspan @RandPaul @SenRandPauI Many vaccines are not designed to prevent transmission so ev…",FALSE,0,NA,2019-03-06 18:15:06,FALSE,NA,"1103358357795147776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pepsiholic1990",1,TRUE,FALSE,NA,NA
"473","Cold or #Flu? Here's how to tell the difference. https://t.co/LPO2OOK6L3 #commoncold https://t.co/ow7kVTUpSc",FALSE,0,NA,2019-03-06 18:15:06,FALSE,NA,"1103358357463855110",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EinsteinHealth",0,FALSE,FALSE,NA,NA
"474","RT @genentech: ICYMI: @US_FDA accepted our application for our single-dose #flu medicine for the treatment of people at high risk of influe…",FALSE,0,NA,2019-03-06 18:13:25,FALSE,NA,"1103357932291252224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lorireneau",4,TRUE,FALSE,NA,NA
"475","So it's the flu. Mom started having symptoms Monday, but didn't mention it until yesterday. I was hoping to feel be… https://t.co/QiILcRxWhf",FALSE,0,NA,2019-03-06 18:10:31,TRUE,NA,"1103357202310549504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1dTen",0,FALSE,FALSE,NA,NA
"476","Artificial intelligence – the new frontier to fight the #flu? Several companies are using #AI and machine learning… https://t.co/NO7q6TFtK2",FALSE,5,NA,2019-03-06 18:05:04,TRUE,NA,"1103355832727678979",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IDSAInfo",0,FALSE,FALSE,NA,NA
"477","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 18:02:28,FALSE,NA,"1103355179133489152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TLRMC_info",61,TRUE,FALSE,NA,NA
"478","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-06 17:57:50,FALSE,NA,"1103354014211682305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamonGrovesReal",7,TRUE,FALSE,NA,NA
"479","RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza R…",FALSE,0,NA,2019-03-06 17:56:06,FALSE,NA,"1103353574929715212",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smkcruze",7,TRUE,FALSE,NA,NA
"480","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-06 17:55:17,FALSE,NA,"1103353372315451394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeriousIda",7,TRUE,FALSE,NA,NA
"481","RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza R…",FALSE,0,NA,2019-03-06 17:55:03,FALSE,NA,"1103353310302613505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FaithBoldness",7,TRUE,FALSE,NA,NA
"482","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 17:51:12,FALSE,NA,"1103352341166727169",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MolinariZuzek",61,TRUE,FALSE,NA,NA
"483","Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninflue… https://t.co/jweYEu8Q9P",FALSE,11,NA,2019-03-06 17:47:44,TRUE,NA,"1103351468982235137",NA,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",7,FALSE,FALSE,NA,NA
"484","ICYMI: FDA CLIA-waives BinaxNOW #influenza rapid test 
https://t.co/bao9JJ4S9T @AbbottNews #Flu #FluTest",FALSE,0,NA,2019-03-06 17:45:11,FALSE,NA,"1103350830391013376",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IDinChildren",0,FALSE,FALSE,NA,NA
"485","RT @drcynthiagyamfi: Exposure to infection in the womb increases risk of autism and depression, study says - CNN. Hmm, so avoiding the flu…",FALSE,0,NA,2019-03-06 17:44:11,FALSE,NA,"1103350577839439879",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TracyManuck",2,TRUE,FALSE,NA,NA
"486","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 17:41:09,FALSE,NA,"1103349813993762816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreyArdilla",61,TRUE,FALSE,NA,NA
"487","RT @drcynthiagyamfi: Exposure to infection in the womb increases risk of autism and depression, study says - CNN. Hmm, so avoiding the flu…",FALSE,0,NA,2019-03-06 17:40:03,FALSE,NA,"1103349535722606592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheObGProject",2,TRUE,FALSE,NA,NA
"488","RT @genentech: ICYMI: @US_FDA accepted our application for our single-dose #flu medicine for the treatment of people at high risk of influe…",FALSE,0,NA,2019-03-06 17:35:40,FALSE,NA,"1103348434872881152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_Chan",4,TRUE,FALSE,NA,NA
"489","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 17:28:25,FALSE,NA,"1103346610438922240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlgaQuiben",61,TRUE,FALSE,NA,NA
"490","Exposure to infection in the womb increases risk of autism and depression, study says - CNN. Hmm, so avoiding the f… https://t.co/N7I8CS6tH7",FALSE,1,NA,2019-03-06 17:25:39,TRUE,NA,"1103345914335383554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drcynthiagyamfi",2,FALSE,FALSE,NA,NA
"491","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 17:24:26,FALSE,NA,"1103345608386064385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lv8or",61,TRUE,FALSE,NA,NA
"492","RT @APIC: US #flu activity stays high as 15 new deaths in kids reported https://t.co/xu4AfR5MQL https://t.co/p6cS1ZUmcL",FALSE,0,NA,2019-03-06 17:22:07,FALSE,NA,"1103345024555773952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patcp66",3,TRUE,FALSE,NA,NA
"493","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 17:15:09,FALSE,NA,"1103343268534906880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HCResearcher",61,TRUE,FALSE,NA,NA
"494","Take a look at some key facts about the seasonal #flu #vaccine. https://t.co/u07euhQD6a via @CDCgov @CDCFlu",FALSE,2,NA,2019-03-06 17:13:23,FALSE,NA,"1103342826207748097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MDedgeIntMed",0,FALSE,FALSE,NA,NA
"495","They will have to kill me first. I refuse any of their #vaccines and I'm healthier for it. I never get the #flu hav… https://t.co/lhE6gevvsA",FALSE,0,NA,2019-03-06 17:10:02,TRUE,NA,"1103341984020877314",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MichelleVaitkus",0,FALSE,FALSE,NA,NA
"496","RT @APIC: US #flu activity stays high as 15 new deaths in kids reported https://t.co/xu4AfR5MQL https://t.co/p6cS1ZUmcL",FALSE,0,NA,2019-03-06 17:04:49,FALSE,NA,"1103340668448067585",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Flu_Killer",3,TRUE,FALSE,NA,NA
"497","US #flu activity stays high as 15 new deaths in kids reported https://t.co/xu4AfR5MQL https://t.co/p6cS1ZUmcL",FALSE,2,NA,2019-03-06 17:04:00,FALSE,NA,"1103340462688165888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","APIC",3,FALSE,FALSE,NA,NA
"498","Not only is this year’s flu shot nearly 50% effective, which is quite a good rate for the annual flu shot, but we h… https://t.co/lekhqqPLFL",FALSE,0,NA,2019-03-06 17:02:08,TRUE,NA,"1103339993815306245",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","compass_md",0,FALSE,FALSE,NA,NA
"499","ICYMI: @US_FDA accepted our application for our single-dose #flu medicine for the treatment of people at high risk… https://t.co/5rit4LCN8J",FALSE,6,NA,2019-03-06 17:00:07,TRUE,NA,"1103339485767577600",NA,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","genentech",4,FALSE,FALSE,NA,NA
"500","Don't forget about the #flu near you! Avoid spreading the flu by covering your mouth when you sneeze. For more prev… https://t.co/KTH65Qrfce",FALSE,0,NA,2019-03-06 17:00:00,TRUE,NA,"1103339459276300288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GetReady",1,FALSE,FALSE,NA,NA
"501","RT @namibycandy: Flu season is in full swing, and everybody is getting sick 😩 Thanks to @IndianRiverOJ I’m sharing 3 Easy Tips To Prevent T…",FALSE,0,NA,2019-03-06 16:59:33,FALSE,NA,"1103339346315431948",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","namibycandy",5,TRUE,FALSE,NA,NA
"502","RT @CDCgov: We all know about #flu, but do you know the symptoms? 

Most people sick with flu will experience some or all of these symptoms…",FALSE,0,NA,2019-03-06 16:55:36,FALSE,NA,"1103338352760090624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LesleyMaiseyCAN",169,TRUE,FALSE,NA,NA
"503","RT @Potrblog: This shows the concern with the recent emergence of the #H3N2 #3C3A
for this #Flu season and next years too.

Feb data is not…",FALSE,0,NA,2019-03-06 16:52:58,FALSE,NA,"1103337686654308353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMuller_3030",1,TRUE,FALSE,NA,NA
"504","RT @MOH_TT: Don’t spread the #flu, don’t get the flu! Cover your mouth and nose with a tissue when coughing or sneezing and don’t forget, v…",FALSE,0,NA,2019-03-06 16:49:12,FALSE,NA,"1103336738322305025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slimchick1900",3,TRUE,FALSE,NA,NA
"505","Don’t spread the #flu, don’t get the flu! Cover your mouth and nose with a tissue when coughing or sneezing and don… https://t.co/PeSioqWQJT",FALSE,1,NA,2019-03-06 16:44:02,TRUE,NA,"1103335438541037569",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MOH_TT",3,FALSE,FALSE,NA,NA
"506","RT @ViraBurnayeva: Characterization of #Vaccine #SHEDDING with Live #Flu #Vaccine FluMist:

https://t.co/HDTtt3VG7h

89% of kids under two,…",FALSE,0,NA,2019-03-06 16:38:20,FALSE,NA,"1103334005167087617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beterthanmatch",19,TRUE,FALSE,NA,NA
"507","#coldbeegone road trip.  Spreading the word about the best little #cold #flu #allergy remedy ever!!! #expowest… https://t.co/7BazKj5VGr",FALSE,1,NA,2019-03-06 16:34:04,TRUE,NA,"1103332932599664640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Coldbeegone",0,FALSE,FALSE,NA,NA
"508","Good to know as we're seeing more cases of #Flu in Wisconsin! https://t.co/EqNhM96RxL",FALSE,0,NA,2019-03-06 16:30:19,FALSE,NA,"1103331989011263492",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DHSWI",0,FALSE,FALSE,NA,NA
"509","MT @CDCFlu: CDC estimates about 24 million #flu cases so far this season. Some people - adults 65+ &amp; pregnant women… https://t.co/iNXF71El05",FALSE,1,NA,2019-03-06 16:30:12,TRUE,NA,"1103331957360996353",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TuftsMedicalCtr",0,FALSE,FALSE,NA,NA
"510","It's #flu season. Find out why the flu is so contagious with this #video and #ebook pair from TrueFLIX!… https://t.co/IKkKEeInRU",FALSE,2,NA,2019-03-06 16:30:00,TRUE,NA,"1103331908006674432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PowerLibrary",1,FALSE,FALSE,NA,NA
"511","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 16:27:26,FALSE,NA,"1103331264105508869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HStaufferLNP",61,TRUE,FALSE,NA,NA
"512","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 16:17:47,FALSE,NA,"1103328835469172737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgunjandalal",61,TRUE,FALSE,NA,NA
"513","RT @CDCFlu: Is #flu near you? During the week ending Feb. 23, 33 states and New York City experienced high flu-like illness activity.

View…",FALSE,0,NA,2019-03-06 16:17:25,FALSE,NA,"1103328742649155584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CAPublicHealth",25,TRUE,FALSE,NA,NA
"514","Protect your home form the flu epidemic! #StorAlls #Flu #Home #Tips https://t.co/k3Fhcd2TTi",FALSE,0,NA,2019-03-06 16:14:05,FALSE,NA,"1103327904392536064",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Stor_Alls",0,FALSE,FALSE,NA,NA
"515","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 16:10:48,FALSE,NA,"1103327074469773313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ufshcc",61,TRUE,FALSE,NA,NA
"516","RT @famfightflu: Shortly after Jessica, Emily and Amanda lost their lives to #flu their parents set out to prevent other flu-related hospit…",FALSE,0,NA,2019-03-06 16:10:41,FALSE,NA,"1103327046388858880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaEDixon2",13,TRUE,FALSE,NA,NA
"517","Don't get the flu shot! Read these three reasons why. https://t.co/kXvFhAKJZT #chiropractic #DurhamNC #flu https://t.co/HOIigadk1g",FALSE,0,NA,2019-03-06 16:01:11,FALSE,NA,"1103324655899852801",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","PrecisionDurham",0,FALSE,FALSE,NA,NA
"518","Got a #cough? Take a #marshmallow? It's not what it sounds like, but the answer's yes!
#sorethroat #coughandcold… https://t.co/Jtlbw3tEw3",FALSE,0,NA,2019-03-06 15:59:15,TRUE,NA,"1103324168798564352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","naturalpathnews",0,FALSE,FALSE,NA,NA
"519","RT @CDCFlu: CDC estimates that up to 24 million people have been sick with #flu so far this season. Certain people, like adults 65+ and pre…",FALSE,0,NA,2019-03-06 15:59:07,FALSE,NA,"1103324134887641088",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",61,TRUE,FALSE,NA,NA
"520","At home today with a sick kid. While she rests I cleaned the fridge - something I've been meaning to do but haven't… https://t.co/VHb81kXZWY",FALSE,1,NA,2019-03-06 15:59:03,TRUE,NA,"1103324117573488640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TCowle",0,FALSE,FALSE,NA,NA
"521","So wrong yet so brilliant if you have to go to work sick.  #Flu #germs #virus https://t.co/u9bRr2ZNN2",FALSE,0,NA,2019-03-06 15:58:20,FALSE,NA,"1103323939034619904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Angie_Fritsche",0,FALSE,FALSE,NA,NA
"522","Thanks in part to new #telehealth tools and tactics, the team at Bon Secours Health System feel better prepared tha… https://t.co/2J9jF5K7Q4",FALSE,0,NA,2019-03-06 15:55:19,TRUE,NA,"1103323179840401408",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","URAC",0,FALSE,FALSE,NA,NA
"523","It’s not too late to get vaccinated against the #flu virus! Click on this link to read why you should get the flu s… https://t.co/shje5bwbHq",FALSE,1,NA,2019-03-06 15:45:05,TRUE,NA,"1103320602511851521",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KCERprogram",1,FALSE,FALSE,NA,NA
"524","US military suspects it is seeing reduced #Flu #Vaccine effectiveness because it is a highly vaccinated group and r… https://t.co/gUh9QPsa0X",FALSE,0,"Potrblog",2019-03-06 15:44:10,TRUE,"1103314276918403072","1103320374610145283","292493063","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potrblog",0,FALSE,FALSE,NA,NA
"525","Don’t be fooled by that new #oseltamivir study, says @Runde_MC. #Tamiflu is still pretty worthless for H1N1.… https://t.co/ELZvhZlZ01",FALSE,3,NA,2019-03-06 15:39:45,TRUE,NA,"1103319260426719232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EMNews",2,FALSE,FALSE,NA,NA
"526","RT @OscilloUSA: Check out @BoironUSA's #cough, #cold and #flu products to keep your family healthy all year long! Our medicines do not caus…",FALSE,0,NA,2019-03-06 15:39:37,FALSE,NA,"1103319230395621377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pkatboiron",3,TRUE,FALSE,NA,NA
"527","RT @GENbio: #flu #Protein-Host Cell Lipid Link Could Aid Drug Development (with video): https://t.co/pKKAB1MIX8 https://t.co/CyJvzhaQOO",FALSE,0,NA,2019-03-06 15:35:42,FALSE,NA,"1103318244335722497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saritisimae",2,TRUE,FALSE,NA,NA
"528","#flu #Protein-Host Cell Lipid Link Could Aid Drug Development (with video): https://t.co/pKKAB1MIX8 https://t.co/CyJvzhaQOO",FALSE,1,NA,2019-03-06 15:34:24,FALSE,NA,"1103317914025902082",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GENbio",2,FALSE,FALSE,NA,NA
"529","RT @Potrblog: #FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness with the #F…",FALSE,0,NA,2019-03-06 15:32:57,FALSE,NA,"1103317551420006401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Icecinder",1,TRUE,FALSE,NA,NA
