"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The forecast map for early today 
     . Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail… https://t.co/0oB5MBStcO",FALSE,0,NA,2019-03-08 18:23:00,TRUE,NA,"1104085120619667457",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",0,FALSE,FALSE,NA,NA
"2","Arooo! Today is #InternationalWomenDay2019! To show Mommy respect, I’m going to sit when she asks.🐶❤️🐾🐾🐾… https://t.co/kALgt31Mus",FALSE,1,NA,2019-03-08 18:13:49,TRUE,NA,"1104082812183998465",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iwantthatdoggo",0,FALSE,FALSE,NA,NA
"3","RT @NotNotTheBusGuy: Frozen
.
.
.
#photography #naturephotography #nature #ice #icy #frozen #freezing #tree #trees #bark #cold #winter #nia…",FALSE,0,NA,2019-03-08 18:13:01,FALSE,NA,"1104082610949640192",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","KdL1337",1,TRUE,FALSE,NA,NA
"4","Frozen
.
.
.
#photography #naturephotography #nature #ice #icy #frozen #freezing #tree #trees #bark #cold #winter… https://t.co/8HDNxL2IzI",FALSE,1,NA,2019-03-08 18:12:28,TRUE,NA,"1104082470524280832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NotNotTheBusGuy",1,FALSE,FALSE,NA,NA
"5","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 18:06:57,FALSE,NA,"1104081082100604929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LTHN_Bridget",7,TRUE,FALSE,NA,NA
"6","Don’t experience an uncomfortable #home this #spring! Eliminate #hot and #cold spots and keep the #temperature in y… https://t.co/tw943Yv4Md",FALSE,0,NA,2019-03-08 18:01:38,TRUE,NA,"1104079745988419584",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CallTonna",0,FALSE,FALSE,NA,NA
"7","It's far too cold for this shit. I'm going back inside. 
#winter #cold",FALSE,0,NA,2019-03-08 18:00:58,FALSE,NA,"1104079574680231937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peach___fuzz",0,FALSE,FALSE,NA,NA
"8","SEVERE STORM THREAT this afternoon and evening    See Radar maps and zoom in at  https://t.co/HNLPnb8GMF  
#wx… https://t.co/smKECfjWcE",FALSE,0,NA,2019-03-08 17:58:41,TRUE,NA,"1104079002308960257",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",0,FALSE,FALSE,NA,NA
"9","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 17:52:32,FALSE,NA,"1104077452438065152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamonGrovesReal",7,TRUE,FALSE,NA,NA
"10","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 17:49:26,FALSE,NA,"1104076673023135746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DinahQChon",7,TRUE,FALSE,NA,NA
"11","My first polar bear plunge!!! Next steps, SUPERPLUNGER!!! #dacoachspeaks #gameonfitness #specialolympics… https://t.co/x65bGX9gE4",FALSE,0,NA,2019-03-08 17:48:05,TRUE,NA,"1104076333611737089",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","coachdonte",0,FALSE,FALSE,"-76.614","39.2944"
"12","It's a Beautiful #Sunny #Cold Ass Day lol. Chillin on the 2nd Level #Terrace before heading out to Bust Some Stupid… https://t.co/9bDbOAhiyK",FALSE,1,NA,2019-03-08 17:44:12,TRUE,NA,"1104075356070400001",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Cheavor",0,FALSE,FALSE,"-73.8061","40.6914"
"13","Looking South to warmer weather. #brooklyn #nyc #yaggy #nycphotographer #d850 #beach #portuguesewaterdog #palmtree… https://t.co/cUwj4n7HYO",FALSE,0,NA,2019-03-08 17:41:04,TRUE,NA,"1104074567767805953",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","alexyaggy",0,FALSE,FALSE,NA,NA
"14","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 17:31:15,FALSE,NA,"1104072097045843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeriousIda",7,TRUE,FALSE,NA,NA
"15","Snow ❄️❤️
#snow #winter #nature #ski #mountains #love #photography #dog #travel #sky #landscape #instagood #cold… https://t.co/X4aX9gg3OC",FALSE,0,NA,2019-03-08 17:30:05,TRUE,NA,"1104071803373260800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","manasnpn222",0,FALSE,FALSE,NA,NA
"16","Live from the Tank! “Should you do cryo before or after going to the gym?” Our conversation during my 3rd session o… https://t.co/qmQjI8WuVG",FALSE,1,NA,2019-03-08 17:27:49,TRUE,NA,"1104071233631670272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","infographx",0,FALSE,FALSE,"-74.0064","40.7142"
"17","RT @Artovision3D: Keeping it cool with #ICEE https://t.co/XFwocaizIk @official_icee_co #art #shadoebox #artwork #artworks #cool #summer #ch…",FALSE,0,NA,2019-03-08 17:25:16,FALSE,NA,"1104070590531600385",NA,"<a href=""http://www.example.com"" rel=""nofollow"">AMOne</a>","iamAM0n3",1,TRUE,FALSE,NA,NA
"18","#Snow is here (again)! #MoCo #SilverSpring #weather #cold",FALSE,0,NA,2019-03-08 17:21:51,FALSE,NA,"1104069730569207809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","knightleyemma",0,FALSE,FALSE,NA,NA
"19","Just cross by the bridge 🌉 •
•
•
•
#winter #cold #freezing #torontowinter #canadawinter #torontocold #skyline… https://t.co/d1TrAwTb3y",FALSE,0,NA,2019-03-08 17:15:17,TRUE,NA,"1104068081574326272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juancho19880506",0,FALSE,FALSE,NA,NA
"20","Keeping it cool with #ICEE https://t.co/XFwocaizIk @official_icee_co #art #shadoebox #artwork #artworks #cool… https://t.co/2eVvnuowQe",FALSE,0,NA,2019-03-08 17:15:05,TRUE,NA,"1104068029749608448",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Artovision3D",1,FALSE,FALSE,NA,NA
"21","RT @livewxradar: T-STORM Forecast for your Friday     
 See Radar maps and zoom in at  https://t.co/HNLPnbqhEd   
#wx #news #weather #storm…",FALSE,0,NA,2019-03-08 17:10:34,FALSE,NA,"1104066892707389441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JustMePammy",1,TRUE,FALSE,NA,NA
"22","T-STORM Forecast for your Friday     
 See Radar maps and zoom in at  https://t.co/HNLPnbqhEd   
#wx #news #weather… https://t.co/y0J921OXuq",FALSE,1,NA,2019-03-08 17:00:01,TRUE,NA,"1104064236857155585",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"23","Need Asian girls for this music video
😩I literally have a vision for #cold and need to make it real

If you are som… https://t.co/VCN8mdyICx",FALSE,0,NA,2019-03-08 16:57:41,TRUE,NA,"1104063652284588033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reignpvd",0,FALSE,FALSE,NA,NA
"24","Listening to podcast #cold before bedtime is unbelievably soothing. Puts me to sleep every single time. It’s my favorite bedtime story.",FALSE,0,NA,2019-03-08 16:56:54,FALSE,NA,"1104063453961113600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamjuliemiles",0,FALSE,FALSE,NA,NA
"25","Jennifer and Sneha prepare to go to class in this cold weather! Happy Friday and stay warm!  #cold #gradlife… https://t.co/1Usvxxbd8z",FALSE,1,NA,2019-03-08 16:53:20,TRUE,NA,"1104062556082225152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Purdue_AguiLAB",0,FALSE,FALSE,NA,NA
"26","RT @livewxradar: Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold #frost…",FALSE,0,NA,2019-03-08 16:41:49,FALSE,NA,"1104059656954175498",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"27","Zamboni. 
#cold
#noiceskatingforme 
#chicagofoodfest2019 @ Millennium Park https://t.co/BZ22vCw4qd",FALSE,0,NA,2019-03-08 16:36:14,FALSE,NA,"1104058253821071360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","terry_caulfield",0,FALSE,FALSE,"-87.62320894","41.88264113"
"28","RT @VisionaryJW: Cold World but my Heart is still Warm.🌎🌪❄♥🔥

#portrait #face #look #eyes #Black #Man #style #fashion #cold #rapper #artist…",FALSE,0,NA,2019-03-08 16:30:51,FALSE,NA,"1104056899140497415",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VisionaryJW",4,TRUE,FALSE,NA,NA
"29","Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold… https://t.co/N4jRqgsyb3",FALSE,0,NA,2019-03-08 16:30:00,TRUE,NA,"1104056683456876544",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"30","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 16:22:46,FALSE,NA,"1104054864391356416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenceDr",7,TRUE,FALSE,NA,NA
"31","… yes, #sunshining but still very #cold #☄ …#minipinmixchihuahua #🌞#sunflower #the6ix .
.
.
.
.

#dogsofkingwest… https://t.co/2FQa65FJwV",FALSE,0,NA,2019-03-08 16:21:07,TRUE,NA,"1104054448295337984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","condodoggy",0,FALSE,FALSE,NA,NA
"32","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-03-08 16:16:35,FALSE,NA,"1104053305955753985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhronosCryptos",7,TRUE,FALSE,NA,NA
"33","It's time to SPRING FORWARD ! Are you ready to get your AC System checked? Call or TEXT Sweet Spot at 410-440-2297,… https://t.co/qaNQc0LIin",FALSE,0,NA,2019-03-08 16:10:03,TRUE,NA,"1104051664493953024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SweetSpotHVAC",0,FALSE,FALSE,NA,NA
"34","Brrrrrrrr!  This darn cold weather is hanging on.  Treat your self to a beautiful sweater from our collection at… https://t.co/g2W41jJSS0",FALSE,0,NA,2019-03-08 16:08:53,TRUE,NA,"1104051369860718594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","camplusfashion",0,FALSE,FALSE,NA,NA
"35","RT @moundcenter: It might be cold, but there is still a place to enjoy the peace of meditating at the #labyrinth. ☮️ #Sinsinawa #MoundCente…",FALSE,0,NA,2019-03-08 15:49:36,FALSE,NA,"1104046517525065728",NA,"<a href=""http://www.example.com"" rel=""nofollow"">__EECash__</a>","ahmedma94510898",209,TRUE,FALSE,NA,NA
"36","RT @livewxradar: The forecast map for early today. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind #flooding #t…",FALSE,0,NA,2019-03-08 15:42:05,FALSE,NA,"1104044627320078338",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"37","Time Check #matawan #newjersey #running #sports #5k #cold https://t.co/pC6jyClsgV",FALSE,0,NA,2019-03-08 15:39:30,FALSE,NA,"1104043975357284352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ericsucar",0,FALSE,FALSE,NA,NA
"38","I kinda know exactly how this cat is feeling, so cold here in Sweden.. Well, except for a few weeks during summer w… https://t.co/uGiWDYhvHn",FALSE,0,NA,2019-03-08 15:39:23,TRUE,NA,"1104043943971483648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PzychooSonic",0,FALSE,FALSE,NA,NA
"39","I think Mother Nature is having a midlife crisis? Yeah. 
#weather #disrespectful #outside #familycompany… https://t.co/TDYd0U2ZAf",FALSE,0,NA,2019-03-08 15:34:37,TRUE,NA,"1104042744626978818",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CallReeves",0,FALSE,FALSE,NA,NA
"40","RT @dssken: It's a little Silent Hill-ish in places this morning. #foggy #cold #colorado https://t.co/uAXvstBSLN https://t.co/Btqq8QqFzl",FALSE,0,NA,2019-03-08 15:23:11,FALSE,NA,"1104039868584394753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WorldFogWatch",1,TRUE,FALSE,NA,NA
"41","The forecast map for early today. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind… https://t.co/UCafyVqSGj",FALSE,0,NA,2019-03-08 15:23:00,TRUE,NA,"1104039822207926272",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"42","Le chalet du Mont-Royal ornant le belvédère Camilien Houde.
📸crédit photo et texte Maurice Nantel
.
.
#hiver… https://t.co/kvRrM236NN",FALSE,2,NA,2019-03-08 15:15:10,TRUE,NA,"1104037851560316928",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","capitaleMtRoyal",0,FALSE,FALSE,NA,NA
"43","Regarder plus loin que ce qu’il y a devant nous ! #snow #iced #quebec #quebeccity #canada #cold #white #nature… https://t.co/RmQQ85dUgP",FALSE,0,NA,2019-03-08 14:47:47,TRUE,NA,"1104030961954566144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","connstancee",0,FALSE,FALSE,NA,NA
"44","RT @livewxradar: Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF   
    
#wx #weather #lows #temps #cold #frost…",FALSE,0,NA,2019-03-08 14:42:07,FALSE,NA,"1104029535094407169",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"45","Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF   
    
#wx #weather #lows #temps #cold… https://t.co/bQPMplFQSY",FALSE,0,NA,2019-03-08 14:30:00,TRUE,NA,"1104026485533364226",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"46","We aren’t quite dealing with what you are @LBPpodcast  but it sure is pretty coming down! ❄️ #❄️ #snow #lawncare… https://t.co/3qn7tjHBVS",FALSE,0,NA,2019-03-08 14:18:09,TRUE,NA,"1104023502934429696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GCITURFSERVICES",0,FALSE,FALSE,NA,NA
"47","Fast Foreword - Grande Friday #authenticity #friday #movingforward #movingforwardconsulting #fastforeword #cold… https://t.co/8QadFmbKoc",FALSE,0,NA,2019-03-08 14:07:15,TRUE,NA,"1104020761138782208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","movingfwdpr",0,FALSE,FALSE,NA,NA
"48","T-STORM Forecast for your Friday    See Radar maps and zoom in at  https://t.co/HNLPnbqhEd  
#wx #news #weather… https://t.co/PX8Ut6LKlH",FALSE,0,NA,2019-03-08 14:00:02,TRUE,NA,"1104018941993660416",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",0,FALSE,FALSE,NA,NA
"49","This morning was super cold 🥶 but it was totally worth it   #sunrise #sun #winter #ice #cold #8° #hudsonriver… https://t.co/O4XTpVrMSs",FALSE,0,NA,2019-03-08 13:59:19,TRUE,NA,"1104018761185550336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jimmerz76",0,FALSE,FALSE,NA,NA
"50","#photography #random #landscape #landscapephotography #winter #cold #lightroom #samsung  #galaxys9 #galaxys9plus… https://t.co/uTvvhiksAz",FALSE,1,NA,2019-03-08 13:43:30,TRUE,NA,"1104014784155013121",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BlindArchangel",0,FALSE,FALSE,"-76.88746222","42.40752309"
"51","RT @livewxradar: The forecast map for early today.  
    Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind #flood…",FALSE,0,NA,2019-03-08 13:41:56,FALSE,NA,"1104014389672325120",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"52","RT @k_hersberger: Found in the Paint: Cold 
https://t.co/dJvfjM0ujC
#art #joy #dailyblog #life #blogger #watercolour #poetry #cold #winter…",FALSE,0,NA,2019-03-08 13:41:40,FALSE,NA,"1104014320927596545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k_hersberger",1,TRUE,FALSE,NA,NA
"53","On my way •••
•
•
•
•
#hamont #burlont #bridge #winter #cold #harbour #ice #snow #worktravel #bus #picoftheday… https://t.co/TrZQiYBQvO",FALSE,0,NA,2019-03-08 13:40:00,TRUE,NA,"1104013903309299714",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kornick",0,FALSE,FALSE,"-79.8761","43.26"
"54","Ugh, feeling miserable today. This cold came out of nowhere, I have to much to do to get sick😢 #Writer #author #cold",FALSE,2,NA,2019-03-08 13:38:37,FALSE,NA,"1104013553416196096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","saulnier_sandra",0,FALSE,FALSE,NA,NA
"55","The forecast map for early today.  
    Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind… https://t.co/bCEPfhTnHB",FALSE,0,NA,2019-03-08 13:30:00,TRUE,NA,"1104011386298855424",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"56","Faut rester accroché! L'hiver est bientôt terminé! #hope
.
.
.
#tree #leaf #orange #hot #cold #white #green #winter… https://t.co/zJGozyxViX",FALSE,2,NA,2019-03-08 13:25:28,TRUE,NA,"1104010244659666944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","toxinator3",0,FALSE,FALSE,NA,NA
"57","[#REVIEW] #PUCK PUCK #Cold #Drip #Coffee https://t.co/dceZlfvAIS #coffeereview",FALSE,1,NA,2019-03-08 13:21:30,FALSE,NA,"1104009247719739392",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","jessiemaloney",0,FALSE,FALSE,NA,NA
"58","Link In Bio How these nights that claim they ya nigga that don’t ride .... whole time my nigga hit shit like… https://t.co/x3U63UBHGG",FALSE,0,NA,2019-03-08 13:15:46,TRUE,NA,"1104007801662201856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MtMHundoFuxkers",0,FALSE,FALSE,"-76.614","39.2944"
"59","How these nights that claim they ya nigga that don’t ride .... whole time my nigga hit shit like #Reptile #Reptiles… https://t.co/wwBiOJA8Ia",FALSE,0,NA,2019-03-08 13:03:59,TRUE,NA,"1104004840194232320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MtMHundoFuxkers",0,FALSE,FALSE,"-76.614","39.2944"
"60","Louie and @dangreenpowerlifter go over the Inverse Curl.

#westsidebarbell #hamstrings #deadlift #posteriorchain… https://t.co/jwVvuBUt1H",FALSE,9,NA,2019-03-08 13:00:43,TRUE,NA,"1104004017208856576",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","WESTSIDEBARBELL",0,FALSE,FALSE,NA,NA
"61","RT @livewxradar: Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold #frost…",FALSE,0,NA,2019-03-08 12:41:51,FALSE,NA,"1103999267188948992",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"62","#morning #breakfast #frozen #fries #seagulls #jonathanlivingstonseagull #seagull #washingtonheights #manhattan… https://t.co/YqsZxsR5pX",FALSE,0,NA,2019-03-08 12:39:12,TRUE,NA,"1103998601485639680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stip_Buck",0,FALSE,FALSE,"-73.94521982","40.83707572"
"63","As a #Canadian I can say with tremendous pride - I am so fucking done with this #winter 🥶☃️ 
#cold #FridayFeeling… https://t.co/ZOGucW1p4m",FALSE,1,NA,2019-03-08 12:38:33,TRUE,NA,"1103998439052861440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Writer_AndrewB",0,FALSE,FALSE,NA,NA
"64","Losing an hour of sleep when daylight savings time comes may not be so bad if we don’t have to wake up to these 10… https://t.co/wQdSCgCwrH",FALSE,4,NA,2019-03-08 12:35:26,TRUE,NA,"1103997652809723906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiaNBCBoston",0,FALSE,FALSE,NA,NA
"65","toddler woke up late, snot stuck all over his face
yep, about sums up how I feel, #cold #winterblahs #comeonspring",FALSE,0,NA,2019-03-08 12:33:10,FALSE,NA,"1103997082933682177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrcycology",0,FALSE,FALSE,NA,NA
"66","Highs for today.    See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold… https://t.co/XWDU7vf3Dl",FALSE,2,NA,2019-03-08 12:30:00,TRUE,NA,"1103996285219233792",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"67","Damn, it is cold outside. The t-stat is reading 24F. Stay bundled up! #Cold",FALSE,0,NA,2019-03-08 12:09:16,FALSE,NA,"1103991068570406912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MarkMahoney1766",0,FALSE,FALSE,NA,NA
"68","“It is the life of the #crystal, the architect of the flake, the #fire of the #frost, the soul of the sunbeam. This… https://t.co/NCm0SSack7",FALSE,0,NA,2019-03-08 12:06:23,TRUE,NA,"1103990340913192960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SavingShepherd",0,FALSE,FALSE,NA,NA
"69","Lingering cold and snow has me really wishing to get back to blue underwater bliss. Need to start planning next Car… https://t.co/kmMuUo7Nu4",FALSE,0,NA,2019-03-08 12:05:45,TRUE,NA,"1103990183546957825",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gannotti",0,FALSE,FALSE,"-75.75","39.97"
"70","Patiently waiting for the weekend like...
•
•
•
•
•
•
•
#ThursdayNightLive #Cold #AF
#MeanwhileBackInQueens… https://t.co/ErWtmnczmg",FALSE,0,NA,2019-03-08 11:59:13,TRUE,NA,"1103988540847738880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheBrianOConnor",0,FALSE,FALSE,"-73.9560601","40.7421796"
"71","RT @livewxradar: The forecast map for early today. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind #flooding…",FALSE,0,NA,2019-03-08 11:41:51,FALSE,NA,"1103984168126611456",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"72","RT @writenow003: Hey @atlblog @ElieNYC @JosephPatrice weather in MN is so awful with another foot of snow predicted this weekend that a jud…",FALSE,0,NA,2019-03-08 11:31:30,FALSE,NA,"1103981565116383233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveKalm",1,TRUE,FALSE,NA,NA
"73","The forecast map for early today. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind… https://t.co/oPPMjhwLX5",FALSE,0,NA,2019-03-08 11:30:00,TRUE,NA,"1103981187532550144",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"74","RT @judah47: If you are a human meteorologist and you are feeling bad about your #winter forecast, there is consolation - you didn't do any…",FALSE,0,NA,2019-03-08 11:06:00,FALSE,NA,"1103975148389130241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MFS001",25,TRUE,FALSE,NA,NA
"75","RT @judah47: #Polarvortex (PV) disruptions for 2019 season may not be completely done just yet. Latest GFS forecast showing behavior consis…",FALSE,0,NA,2019-03-08 11:04:47,FALSE,NA,"1103974841395412993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MFS001",14,TRUE,FALSE,NA,NA
"76","RT @whatznextfolks: @JulieReichwein1 @POTUS THE #IMPEACHMENTMOVEMENT WILL END UP #CLOGGING EVERY #DEMOC🐀'S #BOWELMOVEMENT FOREVER

NOT TO M…",FALSE,0,NA,2019-03-08 11:01:08,FALSE,NA,"1103973924017192960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pdjf1",80,TRUE,FALSE,NA,NA
"77","T-STORM Forecast for your Friday    See Radar maps and zoom in at  https://t.co/HNLPnb8GMF  
#wx #news #weather… https://t.co/CIPtBfF7qk",FALSE,0,NA,2019-03-08 11:00:01,TRUE,NA,"1103973639714689025",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",0,FALSE,FALSE,NA,NA
"78","RT @whatznextfolks: @JulieReichwein1 @POTUS THE #IMPEACHMENTMOVEMENT WILL END UP #CLOGGING EVERY #DEMOC🐀'S #BOWELMOVEMENT FOREVER

NOT TO M…",FALSE,0,NA,2019-03-08 10:54:19,FALSE,NA,"1103972208014172161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luckdawg",80,TRUE,FALSE,NA,NA
"79","Another #cold start to the morning with temps in teens and twenties. Some light snow/mix showers possible later tod… https://t.co/Jhg8yWJoZa",FALSE,6,NA,2019-03-08 10:51:57,TRUE,NA,"1103971612020363264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonicaPHL17",1,FALSE,FALSE,NA,NA
